step,layer,S,J,C,T,switched,r_h,J_over_T,execution_repeat_energy,fp32_error_rms,multi_exchange,J_execution,J_unchanged_execution,relative_execution_reference_J_difference,same_state_repeat_over_update_T,multi_exchange_given_switch,incoming_rank9_share,top100_event_share,event_document_groups
128,29,2.125919538198612e-05,1.6439777963775475e-05,2.2661181594551757e-08,3.77442957089507e-05,0.09762542455227757,0.006923922714008962,0.4355566226627708,3.552291498965279e-05,2.8267938336564496e-09,0.0021554408330930297,1.6447936760897453e-05,1.2052765409012316e-09,0.0004962838999380548,0.9346501515153419,0.022078683324330228,0.8382523924514802,0.015053929142875424,867
128,30,2.198618586591277e-05,1.581282558774177e-05,5.217485454587638e-08,3.79033611627463e-05,0.09974496007216968,0.0067541086017193575,0.41718795121746527,3.558252153933011e-05,2.701250631847325e-09,0.0021823698179937235,1.58210345349248e-05,1.1642189462253408e-09,0.0005191322156485878,0.9327870177613141,0.0218794996400288,0.83730784391013,0.01862867837643505,867
128,31,2.8627664875079684e-05,2.0141989693339433e-05,-1.2758385085872774e-07,4.851448686670167e-05,0.11385238203702062,0.006846967962723201,0.4151747445805525,4.543463197600141e-05,3.2279395326192336e-09,0.0028757911791865874,2.015370204682084e-05,1.1291485782703923e-09,0.0005814893989981584,0.9306657789090791,0.025258946082054614,0.8226152657336653,0.019355749760067372,867
128,32,4.599711778526284e-05,2.1165973268577606e-05,-3.5350316873318763e-07,6.645608471637407e-05,0.11512253249150334,0.007155388380600829,0.31849564052578827,6.132825290894173e-05,5.751011060782541e-09,0.0031304944947056494,2.117926410416623e-05,1.2464640107428102e-09,0.0006279340628456698,0.9183127665318181,0.02719271741990819,0.8145906669427555,0.06981129711966612,867
128,33,4.028364541297438e-05,2.570492585965876e-05,-6.750860258720521e-07,6.4638399220889e-05,0.11700195122936426,0.00828729083164157,0.3976726863519197,6.0059419440094536e-05,3.6124097670049584e-09,0.0034805712984146684,2.571771234476554e-05,1.6745590415636047e-09,0.0004974332614919863,0.9246010734246466,0.02974797652384058,0.8098736300706971,0.06128615647724773,867
128,34,0.0001461689795997104,5.802261363604336e-05,-8.024645971503874e-07,0.00020258666404145305,0.11020574866505167,0.012442189983189507,0.28640885080259204,0.0001825085892447265,2.1482761455264203e-08,0.0035692125403794517,5.8040292083084024e-05,2.501709998850009e-09,0.0003046820184895438,0.8991416885988143,0.032386809069528295,0.8071293719223808,0.563324635130342,866
128,35,4.33250236920991e-05,3.360652969971996e-05,-4.547013901593035e-07,7.602215061150043e-05,0.11389389755540918,0.009305334209903742,0.4420623387972933,7.133251058246957e-05,3.0085213910604865e-09,0.004006808545015725,3.361853543192608e-05,1.9186729815950573e-09,0.00035724403303150076,0.9338291640932661,0.035180186392922586,0.7991934427456631,0.021225970085966526,867
128,36,5.7575387274482174e-05,3.3208158712482384e-05,-7.31249430806368e-07,8.93210471253518e-05,0.11028877970182882,0.00905953449673054,0.37178425221413447,8.393736539494029e-05,3.6093584821961764e-09,0.00372517624459597,3.322600225150469e-05,2.515690126157478e-09,0.0005373239503219107,0.9350930483215446,0.033776565981300806,0.8021927953778742,0.030364157512702526,867
128,37,6.276736415873782e-05,4.1432462904416546e-05,-5.467142031886325e-07,0.00010310639865677706,0.11022482336268967,0.009985420042774099,0.40184182014093883,9.643745828323833e-05,4.545038220581055e-09,0.0036017517304677902,4.145170601943713e-05,3.2925611617053005e-09,0.0004644453568927176,0.9305523382621187,0.03267641190602223,0.8081312202667601,0.07220979848968563,867
128,38,8.538529476981917e-05,4.404721610026912e-05,-1.7462269421948232e-07,0.00012908326548164936,0.08404760595714028,0.009448914546933038,0.34123103359614754,0.00012114412948841431,6.4953124523200124e-09,0.002153196751017972,4.408600177533588e-05,5.9685055326764846e-09,0.0008805477054092403,0.9306691426207402,0.025618775532000107,0.8371204789739223,0.024983789934343543,867
128,39,8.26673245763675e-05,5.38134947185671e-05,1.5969582769757982e-07,0.00013680021095032976,0.0910042603898195,0.010075700835892105,0.39337289281012894,0.0001286509054532407,6.649098830713351e-09,0.002045480811415197,5.386243433765664e-05,6.6351041211104884e-09,0.0009094302339123228,0.9311708367986591,0.02247675880945923,0.841737214565397,0.02365798779667661,867
128,40,0.00011746541451784434,7.744910812338253e-05,1.504530261976246e-08,0.00019494461324646637,0.09234285534759148,0.011109220622780223,0.39728775693568136,0.000184348693933466,6.277464040581704e-09,0.002089240411878824,7.75161499840617e-05,9.006488340675748e-09,0.0008656246960567771,0.937195614508531,0.022624819256613082,0.8428588263021447,0.036469433647209,867
128,41,0.0001479927652343602,8.983822416707308e-05,-4.316376695563401e-07,0.00023696771406232057,0.07925312460377926,0.010928923164049626,0.37911588303310534,0.00022314792352759477,7.989734546194451e-09,0.0018053640293840107,8.994738639361891e-05,1.588657649780968e-08,0.0012150977777880545,0.9300325071539635,0.022779720527232313,0.8488123026225457,0.037389146007867205,867
128,42,0.0002747700863406079,0.00012495542061606086,-2.2792898627795225e-06,0.0003951669272311098,0.07335567691052733,0.012004484550236562,0.3162092068068789,0.0003706891746718325,9.587754099913257e-09,0.0016404239968672615,0.00012508900893054589,1.9868800063671427e-08,0.0010690877900807472,0.9280945056891474,0.02236260458571057,0.8528857426947449,0.10114129856574373,867
128,43,0.000338893324584358,0.00017118177417156468,-3.990209526957554e-06,0.0005020946797020075,0.07348807775295574,0.013244714081805447,0.3409352480555278,0.000474066256352261,1.06070320133675e-08,0.0018109742345716552,0.00017137430956869022,2.9588258302998885e-08,0.0011247423860238914,0.9331910788027704,0.02464310252691045,0.8462671833330878,0.0556852816153812,867
128,44,0.0003865114835456635,0.00024121216817133169,-1.926984654074429e-06,0.0006238696824088464,0.07831285421433004,0.014924597073743844,0.3866387083276405,0.0005845221390971785,1.3867890233626006e-08,0.002414632312762207,0.0002414869021992194,3.579699425878218e-08,0.0011389725069448353,0.9234335583631252,0.030833154237409555,0.8307103825136612,0.04301322977260482,867
128,45,0.0004125262151453279,0.0002570374564455829,1.5832330681795429e-06,0.0006727301377272701,0.08119986580389191,0.01478723504648912,0.38208107832651883,0.0006316879870877622,1.364875378530692e-08,0.00189849343549891,0.0002573517343676602,3.6693187580701416e-08,0.0012226930908176836,0.9250797543998667,0.02338049966836171,0.8462187801479258,0.020499631694737147,867
128,46,0.0005819191427482977,0.0003123863948410047,-7.151903421046474e-06,0.0008800017307472096,0.08289190368848551,0.015493180351733147,0.3549838414246723,0.0008216090731740782,1.5052638175950934e-08,0.0019287885435121904,0.00031279135168275674,6.200019016727551e-08,0.0012963331580371218,0.9216539695328078,0.023268720558774162,0.8470250124668643,0.03332648736344151,867
128,47,0.0006656395137844551,0.0003789581020480638,2.1000965432842963e-06,0.0010487978089190875,0.08234659174424645,0.01657906555024462,0.36132617633767344,0.0009844654059456518,2.5380144331714205e-08,0.0016033966426288076,0.00037944443686443156,6.986967435345001e-08,0.0012833471925772777,0.926118334781554,0.019471317618204115,0.847370312687193,0.017186608211446682,867
128,48,0.002208029959751956,0.0009555443113549205,3.216528573509724e-05,0.0032279048425770712,0.05481170468328709,0.02524793550881793,0.2960261711407948,0.0029151592178446083,1.1347585294711993e-07,0.0007708421927823589,0.000960799148165774,1.2179785623013912e-06,0.005499312536749068,0.8712976631420517,0.01406345957011259,0.8776455426005356,0.05568336022572958,867
256,1,6.743228403322856e-09,1.8905986036672304e-08,4.817880775802039e-11,2.5745572055511204e-08,0.016730753910593525,0.0008337067993624443,0.7343393262308658,6.781170711965496e-11,4.192000670707209e-10,5.610205187644533e-06,1.903043597204742e-08,7.642843074241417e-11,0.00658256782448241,0.002134053048003553,0.0003353229159680773,0.9668812013944758,0.08459697124139286,854
256,2,5.694459969079819e-07,1.3486493232502663e-07,4.986151250753569e-10,7.053081594831593e-07,0.03300820324202537,0.00166293847042643,0.19121419554234834,6.235657591018369e-08,1.2782705926576489e-08,2.5806943863164852e-05,1.351212378873542e-07,1.0917243087285029e-10,0.00190046113477349,0.0762596427854862,0.0007818342511387587,0.9529567609795863,0.048630786923138034,866
256,3,1.7606337996232625e-06,2.7976764733231613e-07,2.3070258229335605e-09,2.045015498601446e-06,0.035791987056134594,0.001851169471016698,0.13680465870485817,4.51582444660588e-07,1.1889034229278809e-07,4.375960046362736e-05,2.804399515869875e-07,2.8253071372458535e-10,0.0024030807746429073,0.16709948542607275,0.0012226088592118874,0.9432668524374589,0.04665689640502364,867
256,4,8.175159090017666e-06,5.968022253570658e-07,3.507013554448508e-09,8.778975342483629e-06,0.042316655689365185,0.0024807882682467497,0.06798085221506346,1.5020251160547914e-06,1.7682589102849449e-09,0.0001189363499780641,5.975544288516656e-07,2.834312188333634e-10,0.0012603898957477266,0.14950880429629745,0.0028106273532375243,0.9336065573770492,0.030069633596602034,866
256,5,5.126151305926447e-07,1.0167494351339983e-06,6.353830901176725e-09,1.542072227528996e-06,0.047503851405861316,0.0029745606979811544,0.659339696924073,1.0990067601591223e-06,1.2379427617762106e-09,0.00016494003251674928,1.0176894737763746e-06,2.8564137184846454e-10,0.0009245529034913602,0.6907622903474463,0.003472140208328413,0.9250541380284343,0.02233497915110398,867
256,6,7.928005032780219e-07,1.4075349087904794e-06,9.690974773754111e-09,2.2197173616160092e-06,0.05134235379524771,0.003370202641653175,0.6341054645649837,1.665705508206188e-06,1.4139995502721663e-09,0.00019299105845497192,1.4089566721630326e-06,3.728150202173762e-10,0.0010101087821507981,0.7282063822874199,0.0037589055465710912,0.9167446822407525,0.02229417878913309,867
256,7,8.894937712726895e-07,1.970216389959174e-06,1.3014909855299354e-08,2.8857399809424617e-06,0.05893408345516829,0.00365940525315791,0.6827421746139843,2.2639604183301286e-06,1.462117473960964e-09,0.0002591914796691774,1.9711715108201914e-06,2.6363075822361947e-10,0.00048477967490523355,0.770247337003656,0.004397989490518619,0.9096457476449515,0.015894435376969128,867
256,8,1.2537476207850855e-06,2.040652391239707e-06,1.512155147720685e-08,3.3246431149792067e-06,0.05838989355196677,0.0036648088070371644,0.6137959235520742,2.6997596120016454e-06,1.7396393492833032e-09,0.00031417149050809386,2.0419314844533326e-06,2.9395737204072137e-10,0.0006268060249343677,0.795930539692244,0.005380579949653145,0.9020619541745495,0.01603815543250413,867
256,9,1.574790129644731e-06,2.3535714450522533e-06,1.866759575682246e-08,3.965696766210629e-06,0.06199164528243456,0.003948518039218487,0.5934824530976882,3.3052402839056796e-06,1.6477992217183173e-09,0.0003590531320092501,2.355239460375956e-06,4.1897795176532296e-10,0.0007087166727863803,0.8178175728999242,0.005791960035475756,0.8977399503364882,0.01564887752957896,867
256,10,1.7247351378473532e-06,2.5635249832690704e-06,1.9980713586288783e-08,4.328221548289001e-06,0.06220371103852752,0.004073602866297005,0.5922813688413116,3.6950970421655887e-06,1.579305210558555e-09,0.0003455886395589032,2.565026320020193e-06,4.209924964763324e-10,0.0005856532551549165,0.8393937745559802,0.0055557559796529455,0.9020159988521003,0.01373877662331692,867
256,11,1.9203249862429187e-06,3.234793850174662e-06,2.5013241693085438e-08,5.205145319803748e-06,0.06815613874261837,0.004600996449521566,0.62146081452662,4.506782207319925e-06,1.5624299440879263e-09,0.00043871804567380246,3.236211913455379e-06,3.870571298161156e-10,0.0004383782541939052,0.8545141978693123,0.006436955698599015,0.8934138004350457,0.011513415716604324,867
256,12,2.3854059503026273e-06,3.5677296913749616e-06,2.981220423162813e-08,6.012760050140847e-06,0.07131244018118718,0.004702455812116904,0.5933597319073773,5.279841734168464e-06,1.602065572202349e-09,0.00042300947114839776,3.5693867917059165e-06,4.319499546130602e-10,0.0004644691370427889,0.8675277515820772,0.005931776700862232,0.8897160015013137,0.012252530376465273,867
256,13,2.7842042041490502e-06,4.304982941725803e-06,3.518926169069577e-08,7.1595656692562435e-06,0.07641660486090618,0.005062748511775953,0.6012910755483045,6.28787353002141e-06,1.6033121232487294e-09,0.0005082845900005947,4.3065735458275195e-06,4.296494227610425e-10,0.0003694797687348039,0.8690433355547469,0.006651494016592028,0.8862880644032202,0.010889098747514607,867
256,14,3.3450801099546744e-06,4.257798795408025e-06,3.719715987006539e-08,7.677273225102834e-06,0.06846806615105142,0.00474827201273697,0.5545977941082062,6.8202952127515695e-06,1.8325307644400919e-09,0.0005015523437754213,4.259752383613009e-06,5.934845713081628e-10,0.0004588258625772834,0.8779956993607442,0.007325347011684502,0.8933183696041118,0.011651903320530546,867
256,15,3.2819175052776944e-06,4.843180667424922e-06,4.244133654047841e-08,8.209980845783573e-06,0.07740400097393162,0.005065699392987832,0.5899137596541715,7.270764825585501e-06,1.9819592072613965e-09,0.0006272209399786588,4.845418463458106e-06,5.202189044777152e-10,0.00046205090969153595,0.8755203410942921,0.008103210842936871,0.8850703577537263,0.01050880599532606,867
256,16,3.948502020505601e-06,5.8703702420902285e-06,5.463523471659955e-08,9.92814273202903e-06,0.08272808569700628,0.005343956711818395,0.5912858427339,8.859831399126676e-06,1.976452946516254e-09,0.0007484013720317807,5.8727206154715615e-06,4.836700465045177e-10,0.00040037907055356925,0.8834714360263658,0.009046521090465212,0.876947877485223,0.009688421798447703,867
256,17,4.398879710826013e-06,5.444847507297056e-06,4.835271835929933e-08,9.940432654841666e-06,0.07937991524102002,0.004995438721844073,0.5477475373916492,8.887931637527642e-06,2.135083740663178e-09,0.0006855670739301619,5.447628725078842e-06,5.256769738332258e-10,0.0005107981037226761,0.8842404640716306,0.008636530687247335,0.8813996161981202,0.011376380091693923,867
256,18,4.46990387620293e-06,5.553416028029704e-06,5.552196923994686e-08,1.0134363842712526e-05,0.08463779954288048,0.005017305301756711,0.5479787497488641,9.1212976628742e-06,2.092730347223242e-09,0.0008897785427604229,5.556131849799033e-06,4.888161341124207e-10,0.0004890362536538184,0.8908531854233404,0.010512779722133842,0.8736384013422643,0.009497661542446122,867
256,19,7.016549194804218e-06,8.413698342958673e-06,7.870104391575067e-08,1.5587649625594398e-05,0.09001237611264394,0.005433848211103578,0.5397669658383688,1.4067767914820214e-05,2.4536078296917886e-09,0.0009930063182130822,8.417981856228704e-06,5.833858943177801e-10,0.0005091118192530608,0.8937656314650823,0.011031886514921093,0.8658431449825115,0.011923033812800304,867
256,20,8.079558387344441e-06,8.334493884416422e-06,6.51752352950853e-08,1.6544402742351038e-05,0.08881403628456307,0.005494262110006184,0.5037651714728537,1.4728480732478199e-05,2.5379217417415868e-09,0.0011792651304428808,8.338953987402708e-06,6.23855763656338e-10,0.0005351378317794975,0.881787187970705,0.013277913939914596,0.8625231887847209,0.014583586702404115,867
256,21,8.658477022089146e-06,9.67614977205582e-06,9.72195245425329e-08,1.8529065843230033e-05,0.0961634050803774,0.006208180776129123,0.5222146574427116,1.6806794099786038e-05,2.7526022769784408e-09,0.0014799721285006279,9.680150831493734e-06,6.69515710096114e-10,0.00041349705535442816,0.9000412093129524,0.01539018015495193,0.8503668042182485,0.012267269289769253,867
256,22,3.089111725405209e-05,1.185822747115056e-05,5.385475342735377e-08,4.285705423205735e-05,0.09563716783377635,0.007000335507946271,0.2766925465045269,3.8810730722116384e-05,1.3166483161965625e-08,0.0015865660270658738,1.1870483845141768e-05,8.487833536662173e-10,0.0010335755509012223,0.9022009018025635,0.016589429225083593,0.8518058145155721,0.1249710309586083,867
256,23,1.3820597472480197e-05,1.4362116370940859e-05,3.081883689831548e-09,2.818887761080072e-05,0.10539892486027784,0.007693705180955796,0.5094958575235339,2.5996941345073237e-05,3.0282922257195292e-09,0.0021442204227177407,1.4363551384144527e-05,7.310817509368005e-10,9.991655593122317e-05,0.9177607006094194,0.02034385479320807,0.8360369716481463,0.04621965424263261,867
256,24,1.3902413536646873e-05,1.4905166732619284e-05,2.0143284507654177e-08,2.884786683828147e-05,0.10896252719546964,0.007542935450507451,0.5166817642419212,2.6561223701880745e-05,2.0221756204391395e-09,0.0023742388354111663,1.4909121408197334e-05,8.689009803776057e-10,0.000265322464954032,0.9161635265035772,0.021789498614986975,0.82925022276063,0.016220559855027367,867
256,25,1.7936868456016044e-05,1.760669401649867e-05,8.34273734101422e-08,3.5710417219335003e-05,0.11308602800838838,0.008124676519704013,0.49304083758970263,3.3255114843189435e-05,3.5545095531848975e-09,0.0025346907037778,1.7611194171801482e-05,1.0338083402319545e-09,0.0002555934293284601,0.92714302091008,0.022413827317286132,0.8262519554259449,0.027089838866827254,867
256,26,2.2098700476332836e-05,1.675503055437228e-05,1.4046476138765833e-07,3.913466055348044e-05,0.10124512893934583,0.007690511929917429,0.428137878734767,3.622189793091299e-05,4.001893538545817e-09,0.0021565628741305586,1.676030585416027e-05,1.0790485414260304e-09,0.0003148487119060128,0.9209540294710432,0.021300411157780415,0.8374912290171102,0.015174547970669267,867
256,27,2.0018267182070458e-05,1.6500027482269696e-05,1.9967491105327098e-07,3.6917644486446686e-05,0.10228974914528524,0.007661654265961539,0.4469415021407239,3.2381782747085275e-05,2.9375438322795097e-09,0.0020219179496270894,1.6506576661071346e-05,1.152207058990631e-09,0.00039691926626717056,0.8719559201712652,0.019766574525031808,0.840431341893064,0.01324980924607418,867
256,28,2.1581127363226223e-05,1.938580852991882e-05,1.2906247342594814e-07,4.122506083999693e-05,0.10602726784129403,0.007860676929330236,0.47024329703621753,3.7979615021659865e-05,2.6746887905150214e-09,0.0022956959627841427,1.939256491285367e-05,1.0530509630939429e-09,0.00034852211216396256,0.9159970499570773,0.02165193925604529,0.8341230274813564,0.014397032341531479,867
256,29,2.112406563722451e-05,1.6337821170167556e-05,6.179310537798623e-08,3.758547301814804e-05,0.09760634985463959,0.006905428698700472,0.43468446339038713,3.461737070682778e-05,2.763514807389289e-09,0.002104948986404229,1.6346100184986933e-05,1.1986403467572134e-09,0.0005067392238626844,0.9145962782860151,0.021565697206575467,0.8408648140269163,0.013053849857988253,867
256,30,2.1852895129648416e-05,1.5681664906569373e-05,5.276601312621265e-08,3.7640092062470215e-05,0.09892811419684863,0.006725890943779757,0.41662132176889866,3.46339371167043e-05,2.697928988534206e-09,0.002149830627905385,1.568985794321189e-05,1.1527926508024437e-09,0.0005224596170962936,0.9141769344302528,0.021731240359314036,0.8390748738112858,0.017066005992487136,867
256,31,2.8133832191014433e-05,2.040451030219293e-05,-9.520100607421807e-08,4.8347940481058926e-05,0.11480275079580761,0.006876520556926594,0.4220347361060131,4.4352603639725294e-05,3.3405880647749807e-09,0.0028084687169348532,2.041615286640232e-05,1.125851119049918e-09,0.0005705877787294256,0.911617313187311,0.024463427029985534,0.8214383892770136,0.022439989879762253,867
256,32,4.7760022582342446e-05,2.1263688522670975e-05,-3.246408993699594e-07,6.83744293062735e-05,0.11583278446825915,0.007159211940742226,0.31098889948204644,6.227480010511356e-05,5.327205756965607e-09,0.0031372267409308227,2.1277001901814985e-05,1.2403574260784209e-09,0.0006261086419609985,0.9062720980945986,0.027084100199546657,0.8150116986429574,0.06680286418818865,867
256,33,3.921390995980824e-05,2.5257256590249775e-05,-4.017748438911877e-07,6.366761686227563e-05,0.11667094912329323,0.008220395183294397,0.39670491585833517,5.916943250611563e-05,3.975084509004783e-09,0.003373977399849422,2.5270017047232814e-05,1.6756230790612808e-09,0.0005052194381223174,0.9247706593962587,0.02891874477067926,0.8090559748136488,0.04862019767914922,867
256,34,0.0001459421656395244,5.759236702248346e-05,-8.428491910317586e-07,0.00020184883427994436,0.11000714740140906,0.012395449671218776,0.2853242488515368,0.00019549739199170452,1.578620993174944e-08,0.0034772051753020816,5.758213351064925e-05,2.4101641750444924e-09,-0.00017768868277645566,0.9666370217480293,0.031608902307174475,0.8087368678231126,0.5593898881344894,867
256,35,4.297291724139289e-05,3.349143672377491e-05,-4.555189228423282e-07,7.555331611948314e-05,0.1131410080192273,0.009294811911281434,0.4432821541652806,7.051928149278924e-05,3.1457532235543505e-09,0.003876651784662372,3.3503711998770435e-05,1.883696533980063e-09,0.00036651980913116056,0.9288705696213768,0.03426389646452124,0.8017987410699962,0.022447632052398993,867
256,36,5.6495096997530356e-05,3.30980507436559e-05,-7.16785883414177e-07,8.81595759743579e-05,0.11038078706690618,0.009059855295259583,0.3754334158013964,8.170236389608649e-05,3.5439426154925346e-09,0.0036241925512183683,3.3115493962587065e-05,2.4582942837477885e-09,0.0005270165021578066,0.9221870018833432,0.03283354510800508,0.8055887525383547,0.03040002446351121,867
256,37,6.284974288128158e-05,4.095759389402493e-05,-4.380824167701557e-07,0.00010293117194176618,0.11045596381642062,0.009943508021528798,0.3979124411135325,9.579157488129717e-05,4.6774178258051535e-09,0.003494035790865015,4.097626977331061e-05,3.2154030327577084e-09,0.0004559808697259804,0.925929999516322,0.03163283964161638,0.8082115829815381,0.07137262405790926,867
256,38,8.405974664675875e-05,4.336438696838539e-05,4.448417081904093e-08,0.00012751310195678226,0.08352361279261428,0.009390631021552995,0.3400778924120502,0.00011810787542975061,6.468984521351378e-09,0.002086996329803766,4.3403376587208335e-05,5.807223982202087e-09,0.0008991161076801202,0.9184744071619607,0.02498690202716318,0.8391315652626105,0.021742589480755217,867
256,39,8.16499373331316e-05,5.276263070995131e-05,2.5712646779352966e-07,0.00013492682097866995,0.0912567196232635,0.009996123255055028,0.3910462747676561,0.0001249727961647141,6.614381035132588e-09,0.002008453457176743,5.2813221049689116e-05,6.5453286731770885e-09,0.0009588289866726551,0.9169875992968656,0.02200882812211826,0.8445709229610321,0.018595339130761848,867
256,40,0.00011561904310574309,7.717414279155936e-05,4.184920023633439e-07,0.0001936301699020292,0.09242925250748121,0.01109471893492712,0.3985646597873,0.00017793210015343018,6.633053176873887e-09,0.002078020001503535,7.723828327456381e-05,8.93924118187926e-09,0.0008311136435643629,0.9106985042904782,0.0224822763911819,0.8413488180156812,0.03201077500165229,867
256,41,0.00014865058432629428,9.076197930448055e-05,-5.178997310285186e-07,0.00023837676416871788,0.07995888841638495,0.010977458004760987,0.38075011052772406,0.00022083627466071697,7.323662904475014e-09,0.0018446354656975225,9.086528788982032e-05,1.584356644970772e-08,0.0011382363642953308,0.9149791671906633,0.02306979877073335,0.8474885347631425,0.03383088111245425,867
256,42,0.0002767131348838222,0.00012642272047824662,-1.8858460143582262e-06,0.0003993641633333523,0.0736417973750972,0.012068056523420948,0.31656000233731696,0.00036048555456243456,1.0350720722271246e-08,0.0016516444072425505,0.00012655395643018053,1.9418513095084822e-08,0.0010380725192231655,0.8931219967438856,0.02242808386153096,0.8502755166861178,0.09578566343824231,867
256,43,0.0003435631636835802,0.00017495446669493517,-4.071306916818155e-06,0.0005103750165448792,0.07422525871461223,0.013366084359915171,0.3427959069770626,0.00046974578196446923,1.0059527301701135e-08,0.0018244387270220021,0.00017515422154354993,2.905561246234799e-08,0.0011417533509623379,0.9097662750745287,0.02457975571411295,0.8484507946700915,0.05559442951011845,867
256,44,0.00038615191039851644,0.00024148730148787712,-1.0725056328955031e-06,0.0006254942006206027,0.07918243601841493,0.01489955747291843,0.3860744052435311,0.0005765017342398307,1.3150519639333466e-08,0.0023327233170225966,0.0002417737114399499,3.50393848218821e-08,0.001186024897823268,0.9083702757825728,0.02946011052855321,0.8311096075778078,0.03796969683209944,867
256,45,0.0004219022074799244,0.00026236330499067697,1.437041535178345e-06,0.0006871395955409578,0.08204812882826376,0.014893865768248969,0.3818195119204689,0.0006322968480557725,1.3271100560073783e-08,0.0019310326255872483,0.00026268951411899914,3.6768550178890273e-08,0.0012433489063334857,0.9066702733838012,0.023535364586182377,0.8433912236510672,0.021117784669409605,867
256,46,0.0005820350974055698,0.00031181101166064554,-2.1629486929149253e-06,0.0008895202116803855,0.08342487318131174,0.015434485509197265,0.35053842236097804,0.0008117856097824104,1.4080293437052456e-08,0.001920934256249488,0.0003122178145155001,6.213506264379289e-08,0.0013046455694043502,0.9009054954879215,0.02302591760702613,0.8466327329678935,0.021417575316126206,867
256,47,0.0006741466826440301,0.0003860468532473493,2.232866385010848e-06,0.0010646592686614012,0.08370201731758137,0.016676503992349174,0.3626013172577993,0.0009784546849521726,3.736738358070664e-08,0.0016258374633793856,0.0003865625221522129,7.186690265479872e-08,0.0013357676679033315,0.9067117752410118,0.01942411324700394,0.8458786528633206,0.014879813301458619,867
256,48,0.0028961945266348043,0.0009645444112890025,2.122829815254452e-05,0.003903195534228896,0.05579910079631253,0.025258183725951986,0.24711660044455222,0.0029375637714515956,1.851934695529723e-07,0.0007652319875947142,0.0009700876808354244,1.2558673005014106e-06,0.005747034020977759,0.7310046418518429,0.013714055901870097,0.8752301570017225,0.03528242359203075,867
512,1,2.5312242006666968e-09,1.3155021602778878e-08,1.6424074511412245e-11,1.5719093952468396e-08,0.010929801746569079,0.0006929165418339591,0.836881670314918,7.426923214362353e-11,3.9185754029363307e-10,0.0,1.3268019073911587e-08,8.155017222824238e-11,0.008589683433802842,0.0035797261751761515,0.0,0.9810081100503029,0.09602781600419026,835
512,2,1.3880745410520926e-07,1.1897679133504039e-07,3.5504667691293887e-10,2.5849433879407554e-07,0.028441496219282724,0.001561171086476407,0.4602684603852038,5.2352335713395774e-08,5.991467680197827e-09,3.2539190088338294e-05,1.1947894764274184e-07,2.466110037980361e-10,0.004220624056731959,0.1416291032953013,0.0011440744831939405,0.9587815738660992,0.0565304408301312,865
512,3,1.2069728127795734e-06,2.5721740914791376e-07,1.177923506975241e-09,1.466546068941438e-06,0.032103838165777075,0.001777368785517495,0.17538992780061444,5.128304560217901e-07,5.885785646709557e-08,3.4783272163396104e-05,2.578117621709789e-07,2.476421015783187e-10,0.0023107029381643773,0.29685675694715535,0.0010834614846917377,0.9495548961424333,0.060781085239104776,867
512,4,3.4524132822980775e-07,5.522305769140465e-07,2.9743957817214557e-09,9.034206967072974e-07,0.03910649628099498,0.0023909009397236644,0.6112662449806214,5.573577677577567e-07,3.265700162624307e-08,8.190899573961018e-05,5.529555038573891e-07,2.8947681259504924e-10,0.0013127251073157264,0.5843654000336519,0.002094511232892434,0.9361239155953847,0.029976368402523428,867
512,5,4.665766842694497e-07,9.657318124310628e-07,6.031731297448953e-09,1.4443719592954103e-06,0.04533270199824288,0.0029012703731976924,0.668617115013894,1.0785990048419443e-06,1.2775375756148537e-09,0.00010547185752771722,9.66627211249785e-07,2.8597229880728947e-10,0.0009271712986944625,0.72226404754223,0.0023266174941834563,0.9309808376135915,0.02506217235514715,867
512,6,7.271549889647795e-07,1.3284301104624802e-06,9.004657398379143e-09,2.073594414224018e-06,0.048768391655156396,0.0032808975735385687,0.6406412465957603,1.6232834537923328e-06,1.488674152087865e-09,0.00019186901741744303,1.3298196753242176e-06,3.7070888536151086e-10,0.0010460202992941259,0.7581202825557127,0.003934290447266704,0.9203620946487912,0.022423296074225482,867
512,7,8.263177598920531e-07,1.8991639429367206e-06,1.199974846599163e-08,2.7494811997607573e-06,0.05705466471730737,0.0035956928309339095,0.6907353805881539,2.2480010427144385e-06,1.4170901410366353e-09,0.00022889637165589695,1.9001320517039472e-06,2.6657189686804085e-10,0.0005097552377335557,0.8018057652174818,0.0040118783063580405,0.9132487170446978,0.016008996066852837,867
512,8,1.1841902228200163e-06,2.0004115959091655e-06,1.43050186236546e-08,3.2132118559764904e-06,0.05668887933907295,0.003624635557352038,0.6225582643075501,2.7147519483614476e-06,1.6224301590618982e-09,0.0003074392442829204,2.001671637544972e-06,3.009183632682867e-10,0.0006298911875850521,0.8272716462087686,0.005423272568929003,0.9046887917798512,0.015983549637307547,867
512,9,1.4803300388868928e-06,2.293683364231708e-06,1.7561296841128187e-08,3.8091359968008576e-06,0.06063621970909964,0.0038970991893185186,0.6021531828105066,3.2842638729671366e-06,1.7449925408722247e-09,0.000372517624459597,2.295271049290301e-06,4.2496253353881395e-10,0.000692198881219408,0.8453190374196268,0.006143483651301789,0.9015317286652079,0.013869945456337329,867
